170.6
172.0
171.88
169.63
169.53
169.92
173.43
174.47
174.79
173.0
173.98
171.72
171.5
167.78
168.29
167.5
165.5
164.37
164.63
164.24
160.59
162.34
162.75
160.27
159.18
162.73
164.83
164.05
162.39
164.37
163.88
160.99
161.58
161.15
159.68
157.72
157.33
156.94
156.61
156.68
157.36
155.35
154.25
151.99
155.21
155.15
153.97
154.35
153.71
152.92
153.41
152.4
152.44
151.22
151.27
150.78
149.73
147.8
148.36
149.67
148.67
148.26
145.5
143.04
142.74
142.56
142.05
142.84
143.46
141.74
140.89
140.84
140.91
142.42
146.56
146.84
147.1
145.67
145.78
143.19
142.14
140.53
142.55
142.82
144.81
144.98
146.97
146.12
146.16
145.95
145.02
145.85
145.25
144.56
148.51
151.47
147.37
140.66
133.02
131.97
134.16
132.99
133.63
137.1
137.8
135.57
131.3
130.62
125.92
128.36
130.95
131.63
130.59
131.15
130.16
129.6
123.58
120.11
120.7
119.74
121.79
121.96
116.71
116.05
116.59
118.41
105.21
103.16
101.93
101.17
100.25
100.94
103.22
102.04
101.74
100.3
100.87
103.23
105.27
103.17
105.29
106.7
110.34
110.21
112.01
114.05
114.48
110.53
111.01
109.49
109.39
109.18
106.13
107.34
109.32
87.08
91.51
92.85
93.26
95.19
95.8
93.54
93.1
95.8
94.66
95.12
96.81
97.9
98.06
96.73
95.61
93.53
94.03
94.4
97.26
100.1
100.02
99.51
98.58
94.85
94.75
93.68
95.59
97.94
97.59
99.33
99.5
99.2
99.36
98.98
94.93
94.33
94.29
91.12
91.84
89.4
86.56
85.51
86.01
88.09
87.81
86.92
86.78
85.91
84.25
83.31
85.65
81.93
82.0
81.74
80.75
81.69
81.8
80.71
79.38
79.41
80.45
81.22
82.28
95.72
91.58
90.5
89.27
91.43
88.93
89.62
89.23
89.87
92.84
99.95
101.0
99.28
104.02
101.15
97.5
97.61
100.31
100.85
103.03
102.5
100.2
100.7
102.71
99.73
98.59
100.13
100.55
101.96
99.77
99.71
99.69
106.09
107.05
111.0
112.18
111.39
110.49
110.59
112.95
115.94
113.9
115.35
115.53
117.02
118.03
119.1
120.99
120.92
123.64
122.89
119.27
116.99
117.29
113.93
109.86
112.2
109.93
109.63
109.14
109.48
106.22
109.02
108.78
107.57
105.35
114.0
110.49
116.32
114.85
109.8
114.25
117.51
116.07
116.36
118.59
116.77
115.75
118.86
118.41
119.0
117.06
117.1
116.63
115.87
114.25
115.24
111.71
110.84
114.77
115.01
115.98
118.55
111.93
111.91
114.48
116.39
111.91
110.35
112.14
110.93
110.57
106.61
106.45
108.2
107.39
105.18
103.76
105.52
106.93
107.82
113.18
116.34
114.45
115.58
115.9
115.43
116.67
116.14
116.8
117.99
118.23
119.94
121.61
119.92
119.03
119.79
118.32
119.15
115.33
123.25
125.17
124.91
123.96
128.53
128.62
128.34
129.91
129.95
130.59
130.05
131.71
132.73
133.64
132.68
133.5
137.16
138.24
138.3
139.16
139.5
138.85
137.27
137.07
134.38
135.11
135.7
134.7
135.01
135.86
137.17
140.95
140.65
139.08
138.79
139.34
139.67
140.28
139.97
143.37
142.67
144.66
139.99
140.47
141.78
139.85
140.68
141.23
139.75
143.26
144.68
145.1
145.16
146.41
147.79
146.35
144.84
156.13
158.03
159.49
159.72
160.84
160.15
160.73
163.26
164.36
161.98
162.1
163.56
161.8
164.03
169.48
167.0
167.22
167.28
166.93
167.24
167.1
166.73
165.45
163.5
167.65
169.6
169.55
168.44
167.65
167.32
169.33
169.79
168.33
169.6
168.4
167.6
165.71
165.83
168.36
168.89
163.17
161.04
165.12
166.93
168.37
159.58
162.19
164.33
164.77
163.97
159.18
163.17
164.55
164.87
164.97
159.76
163.51
165.0
165.11
168.09
170.51
172.45
171.18
167.06
184.72
177.68
179.05
179.21
177.75
171.53
174.67
177.24
177.72
179.27
178.95
177.67
177.71
177.89
178.19
175.76
167.59
166.17
165.8
166.98
166.29
163.78
158.84
158.24
156.12
152.5
151.41
148.92
155.03
154.69
155.46
157.46
157.92
162.85
158.81
161.14
160.02
164.43
165.07
159.42
158.72
160.28
162.44
166.28
167.61
164.13
164.33
156.31
153.22
154.86
155.39
159.04
159.2
159.04
161.35
161.46
157.22
163.13
162.41
165.13
167.89
166.46
168.74
169.99
167.14
166.0
161.31
161.47
157.71
162.92
158.3
161.78
160.62
158.4
157.31
157.97
154.13
151.77
155.46
154.87
154.7
154.0
154.84
161.57
163.42
164.15
169.07
164.84
167.78
168.27
166.89
168.75
170.53
173.63
173.34
171.69
174.0
176.78
177.59
175.65
178.8
180.96
180.11
181.43
179.95
176.81
175.4
170.08
172.47
171.86
170.64
170.19
166.77
166.32
163.83
166.78
163.27
161.99
160.66
158.62
159.89
158.12
155.37
155.75
155.83
157.28
157.97
158.64
161.3
166.29
159.8
158.09
154.56
155.78
159.39
155.0
153.17
154.61
154.61
154.9
155.35
153.52
152.17
150.54
150.61
151.8
151.74
154.83
153.77
153.27
153.24
152.33
154.5
149.93
151.71
154.14
156.59
159.79
160.63
160.62
158.19
155.5
156.43
156.29
158.58
158.92
161.76
157.67
157.9
156.93
158.9
157.64
158.5
150.03
152.62
153.04
151.8
150.64
149.95
145.78
143.16
145.64
144.04
144.43
144.33
142.16
142.23
136.49
137.5
136.59
136.35
135.38
136.23
137.5
135.05
135.0
134.89
136.76
138.07
137.95
140.36
141.89
146.55
147.21
147.43
154.7
158.86
155.2
157.0
156.07
156.07
153.79
152.8
155.69
161.22
159.22
162.28
160.38
161.68
165.4
167.29
162.96
159.86
159.94
158.27
154.33
154.41
155.95
158.56
157.32
159.73
162.75
163.75
163.5
166.03
165.98
165.12
166.81
165.56
166.41
164.35
163.97
162.48
164.82
166.61
168.14
169.7
169.28
167.4
168.82
156.14
158.58
156.83
162.66
163.67
161.98
161.74
158.33
157.87
159.15
157.09
158.78
157.08
156.55
152.61
152.33
152.29
154.62
151.57
156.17
155.9
156.12
155.21
153.5
157.98
158.03
156.48
158.12
159.97
160.57
159.27
158.35
159.12
160.16
159.41
159.42
156.8
154.94
153.16
152.87
149.01
145.26
148.9
150.21
151.94
151.05
149.0
147.65
149.73
141.68
139.06
138.58
138.55
135.27
131.75
