"PredictClose","ActualClose"
"155.6867218017578","164.82000732421875"
"156.26995849609375","166.61000061035156"
"157.24502563476562","168.13999938964844"
"158.248046875","169.6999969482422"
"159.23348999023438","169.27999877929688"
"159.44793701171875","167.39999389648438"
"158.78622436523438","168.82000732421875"
"159.0079803466797","156.13999938964844"
"154.384765625","158.5800018310547"
"153.2012481689453","156.8300018310547"
"152.17074584960938","162.66000366210938"
"154.05931091308594","163.6699981689453"
"155.37344360351562","161.97999572753906"
"155.26480102539062","161.74000549316406"
"155.05642700195312","158.3300018310547"
"153.64895629882812","157.8699951171875"
"152.85043334960938","159.14999389648438"
"153.03643798828125","157.08999633789062"
"152.39120483398438","158.77999877929688"
"152.75753784179688","157.0800018310547"
"152.2971649169922","156.5500030517578"
"151.8831787109375","152.61000061035156"
"150.20140075683594","152.3300018310547"
"149.34005737304688","152.2899932861328"
"149.00576782226562","154.6199951171875"
"149.82254028320312","151.57000732421875"
"149.05673217773438","156.1699981689453"
"150.46273803710938","155.89999389648438"
"151.02139282226562","156.1199951171875"
"151.315185546875","155.2100067138672"
"151.0546875","153.5"
"150.25588989257812","157.97999572753906"
"151.62136840820312","158.02999877929688"
"152.2899627685547","156.47999572753906"
"151.9525146484375","158.1199951171875"
"152.3800048828125","159.97000122070312"
